count, hci0, hci1, hci2, flg
0,-46,-54,-72
1,-46,-54,-72
2,-46,-54,-72
3,-46,-53,-72
4,-46.6667,-53,-72
5,-46.6667,-53,-72
6,-46.75,-53,-72
7,-46.75,-53,-72
8,-46.75,-53,-72
9,-46.6,-53,-72
10,-46.5,-53.5,-72
11,-46.5,-53.5,-72
12,-46.5,-53.5,-72
13,-46.5,-53.5,-72
14,-46.5,-53.5,-72
15,-46.7143,-53.4,-72
16,-46.7143,-53.4,-72
17,-46.7143,-53.4,-72
18,-46.7143,-53.5,-71.8
19,-46.7143,-53.5714,-71.8333
20,-46.7143,-53.5714,-71.8333
21,-46.75,-53.5714,-70.7143
22,-46.75,-53.5,-70.7143
23,-46.75,-53.5,-70.7143
24,-46.75,-53.5,-70.7143
25,-46.8889,-53.5556,-70.7143
26,-46.8889,-53.5556,-70.7143
27,-46.8889,-53.5,-70.7143
28,-46.8889,-53.5455,-70.75
29,-46.8889,-53.5455,-70.75
30,-46.9,-53.6667,-70.75
31,-46.9091,-53.5385,-70.1111
32,-46.9091,-53.5385,-70.1111
33,-46.9091,-53.4286,-69.6
34,-47,-53.4,-69.6
35,-47,-53.4,-69.6
36,-47,-53.4,-69.6
37,-47,-53.4,-69.1818
38,-47,-53.4,-69.1818
39,-47.0714,-53.3125,-69.1818
40,-47.1333,-53.3125,-69.1818
41,-47.1333,-53.3125,-69.1818
42,-47.1875,-53.3125,-69.1818
43,-47.3125,-53.3125,-69.1818
44,-47.3125,-53.3125,-69.1818
45,-47.3125,-53.3125,-69.3333
46,-47.1875,-53.5,-69.4615
47,-47.1875,-53.5,-69.4615
48,-47.1875,-53.5,-69.4615
49,-47.1875,-53.5,-69.1429
50,-47.1875,-53.5,-69.1429
51,-47.25,-53.5,-69.1429
52,-47.25,-53.5,-69.1429
53,-47.25,-53.5,-69.1429
54,-47.25,-53.5,-69.1429
55,-47.25,-53.5,-69.2667
56,-47.25,-53.5,-69.2667
57,-47.25,-53.625,-69.2667
58,-47.25,-53.625,-69.375
59,-47.25,-53.625,-69.375
